resp_id,cty,cons_trt,info_trt,prefer_prop,asylum_home,ideo_scale,know_index,female,age,emp_status,employed,eisced,inc_decile
R_5pT9JTH0U2kake1,Poland,0,1,1,1,8,2,0,54,1. Paid employee,1,3,2
R_agh7RP8ou0xBbs9,Hungary,1,0,1,0,1,2,0,28,3. Student,0,5,2
R_9RKl4Rns2z5NSDP,Hungary,1,1,1,-2,10,3,0,48,6. Chronic illness or permanent disability,0,5,3
R_0wHEaKD26Nu2UKN,Sweden,0,1,1,-1,5,2,0,37,1. Paid employee,1,5,10
R_eyNidgKeNYmMZEx,Hungary,1,1,1,0,5,2,0,46,1. Paid employee,1,3,8
R_1XPE0kLKHmpNZXv,Hungary,0,0,1,0,5,3,0,47,2. Self-employed,1,5,7
R_2mKPIeMQuAz87T7,Denmark,0,0,1,0,1,2,1,23,3. Student,0,4,2
R_1zUIZ3Din8mOOxf,Hungary,0,1,0,-2,7,3,0,50,1. Paid employee,1,3,4
R_8qcOxA3kSmLT91b,Hungary,1,0,1,1,2,2,1,64,7. Retired,0,2,2
R_6ngeGokAU8BCOPz,Greece,1,0,1,1,5,2,0,25,3. Student,0,7,5
R_9Xiutdf63w0RA33,Hungary,0,0,1,-1,5,1,0,53,1. Paid employee,1,4,2
R_6F56hZ5dro9J3ox,Spain,1,0,0,-1,7,0,0,60,2. Self-employed,1,3,7
R_bwlS69vSqVj6GXj,Hungary,1,1,1,-2,9,3,0,53,2. Self-employed,1,5,10
R_5zm94YyA6hERyM5,Denmark,1,0,0,-1,4,1,0,62,7. Retired,0,2,4
R_0JsqvzzihPgywS1,Norway,0,1,1,-1,5,1,1,34,1. Paid employee,1,2,1
R_agkDPGSwIFOjxad,Hungary,0,1,1,0,5,2,0,53,1. Paid employee,1,4,1
R_ex2yLq3ntGPiEHX,Poland,0,1,1,-2,7,2,1,58,1. Paid employee,1,7,7
R_2rACnO795thjjal,United Kingdom,1,0,1,0,5,0,1,39,1. Paid employee,1,7,8
R_0TJXHssLy3aQme9,Czech Republic,0,1,0,2,5,0,0,21,1. Paid employee,1,1,3
R_3QPN0qf81Yb9yfj,Poland,1,1,1,0,5,2,0,51,1. Paid employee,1,6,10
R_3l1MpcfhmhZwG8t,Poland,0,0,1,0,3,2,1,48,1. Paid employee,1,7,8
R_a3nKT0z3k2ulv5X,Hungary,1,0,1,0,6,2,0,51,1. Paid employee,1,4,8
R_ePD9tohrWkFtmst,France,1,0,0,-2,5,0,1,33,1. Paid employee,1,3,5
R_7ZCsEd0qTP1qJxj,Sweden,1,1,0,0,6,2,0,41,1. Paid employee,1,7,7
R_74mtvXbSNFzgWfb,Hungary,0,0,1,-2,0,2,1,56,1. Paid employee,1,5,3
R_9ufV93MkXQ6bvrn,Poland,0,1,1,0,6,1,1,51,1. Paid employee,1,7,7
R_5p9lcN7UWchxpRz,Hungary,1,1,1,0,6,3,0,47,1. Paid employee,1,4,9
R_ahkJ3xa9ykMUH41,Austria,1,1,1,-2,3,3,0,63,1. Paid employee,1,6,4
R_bvdFVPPOMRMrrLf,Hungary,0,1,1,-2,3,2,0,59,7. Retired,0,5,9
R_9oGR3KVTIsyxIvr,Greece,1,0,1,0,5,2,1,24,3. Student,0,4,1
R_39vKAFHp2gik6MJ,Spain,0,1,1,0,5,2,1,43,1. Paid employee,1,5,4
R_eOF33ZhUY5NHqIZ,Hungary,1,0,1,0,4,2,0,20,3. Student,0,6,1
R_6on9ifDDm911K7j,Sweden,0,1,1,-1,5,2,1,41,1. Paid employee,1,3,8
R_3sC6E2l4CqOoiuV,Poland,0,1,1,-2,7,1,0,31,1. Paid employee,1,4,2
R_d0UG6hhU0EQCDE9,Poland,0,0,1,-1,0,2,1,51,"4. Unemployed, searching",0,7,3
R_2g93mMPpJWr4d8N,Denmark,1,0,0,-1,5,1,0,50,1. Paid employee,1,1,6
R_6DzFzThiC7vNZL7,Poland,0,1,1,0,7,2,0,63,7. Retired,0,5,2
R_e4gJoY8sxMENvMh,Netherlands,0,1,1,-1,7,1,0,29,3. Student,0,7,10
R_8cbrPubfHy5DmRv,Sweden,1,0,1,-1,5,3,0,43,1. Paid employee,1,4,5
R_blrmEG5S9DPYki9,Spain,0,0,1,0,7,2,0,32,1. Paid employee,1,7,8
R_bavynmwbefWDquN,Hungary,0,0,1,0,5,2,1,57,2. Self-employed,1,7,6
R_5bYmXXsdA5zhTZX,Poland,0,0,1,1,5,1,1,64,7. Retired,0,5,2
R_bxgAh51P0tUKj8V,Spain,1,0,1,-2,5,1,0,41,1. Paid employee,1,2,7
R_4OwTK6tf7HhyZDv,Germany,0,1,1,0,5,3,1,34,3. Student,0,5,1
R_6YypS76Bx8Pmt2R,France,0,1,1,-1,8,2,1,39,1. Paid employee,1,5,5
R_b75jOLRcD0ttApv,Poland,0,0,1,0,9,1,1,55,6. Chronic illness or permanent disability,0,1,2
R_cShMinBd4QcX2Pr,Hungary,0,0,1,-2,5,2,0,57,1. Paid employee,1,4,9
R_a8BCZHX7ddjCAMl,Sweden,0,0,1,0,4,3,0,37,1. Paid employee,1,7,5
R_eDMfC2ble0h2z3v,Netherlands,1,0,0,-2,10,2,0,28,1. Paid employee,1,7,8
R_eaguZJckrMYHxUF,Hungary,1,1,1,0,8,2,0,22,3. Student,0,4,8
R_4ZV4L5eeTBXX69D,Sweden,1,1,0,-1,3,1,0,28,2. Self-employed,1,3,8
R_1H5fCnV79XjtsKF,Hungary,1,1,1,-1,7,2,1,46,2. Self-employed,1,4,7
R_5BEVJiuoXX2S4ex,Hungary,0,0,0,0,10,2,1,61,6. Chronic illness or permanent disability,0,3,1
R_8Dlz9YRQiMveWmF,France,1,1,1,1,3,2,1,59,7. Retired,0,7,6
R_0JVfpgGbNheQqS9,Poland,0,0,1,0,5,2,1,37,1. Paid employee,1,6,3
R_9FQIYi5nvrU3m3b,Austria,0,0,0,0,4,2,0,70,7. Retired,0,5,2
R_cBDyKRRyGeXQd5H,Poland,0,1,0,-1,5,0,1,50,2. Self-employed,1,3,7
R_9uWQnsjbx9mX3db,Denmark,1,1,0,-2,5,1,1,56,1. Paid employee,1,5,5
R_7ZB4qqJg5UOZTxj,Sweden,0,0,1,0,6,2,1,54,1. Paid employee,1,6,10
R_5zEGYxo12pOX0hv,Poland,0,1,1,0,7,2,1,60,7. Retired,0,4,9
R_2gVKXzhAFY8Ej4x,Germany,0,0,0,0,5,2,1,50,1. Paid employee,1,3,8
R_29rcSDr2ZPeTy7z,Poland,0,0,1,0,7,2,0,61,6. Chronic illness or permanent disability,0,1,5
R_5vdlQWOjGAonVSB,Sweden,0,0,1,1,3,3,0,35,1. Paid employee,1,7,2
R_24OxWtnZwwOIWWN,Spain,0,1,0,1,5,1,0,45,1. Paid employee,1,6,5
R_egl4QtzfjjnKfGt,Hungary,1,1,1,-2,4,2,0,61,7. Retired,0,2,2
R_3pGfnWThRSHrb1z,Hungary,1,0,1,1,8,3,0,58,7. Retired,0,4,10
R_8vUPaYA6wDnjK2V,Poland,0,1,1,1,0,2,0,52,1. Paid employee,1,4,9
R_9FUJP0Xocbzahnf,Poland,0,1,1,0,10,1,0,35,1. Paid employee,1,7,3
R_doReIAp6wyqSIRL,Hungary,0,1,1,-2,5,2,1,33,2. Self-employed,1,7,4
R_07AazuPVIwaUZkV,Hungary,1,0,1,-1,5,2,1,45,1. Paid employee,1,5,3
R_aWdV1xi5llVJ8gt,Hungary,1,1,1,-2,7,2,0,20,3. Student,0,4,1
R_57iQRh3MUfHcvyZ,Spain,1,0,0,-1,9,1,1,52,1. Paid employee,1,6,1
R_5p8kLDJZ6hCEK6V,Denmark,0,1,1,-1,5,2,0,56,1. Paid employee,1,2,4
R_0xmPlAuPP3haPwV,Hungary,0,1,1,-2,8,1,0,26,1. Paid employee,1,5,10
R_6XOocREEIQ1nzkF,United Kingdom,1,1,0,-2,7,2,1,47,1. Paid employee,1,7,5
R_5gu3ShcvFV0ki8J,Hungary,1,0,1,-2,5,0,1,60,6. Chronic illness or permanent disability,0,4,3
R_7WobHRIoTATZ2LP,Hungary,1,0,1,-1,7,3,0,51,1. Paid employee,1,5,10
R_a9MXGDO1NFTMFSt,Hungary,1,0,1,0,5,2,0,32,1. Paid employee,1,5,9
R_a01W79LbbjaEH1X,Poland,1,1,1,0,5,2,0,38,1. Paid employee,1,3,2
R_bDdVi4dtpDWHDQ9,Hungary,1,1,1,0,2,1,1,61,2. Self-employed,1,5,7
R_czQa4dkm1DYmJWR,Poland,1,1,0,0,0,2,0,58,1. Paid employee,1,7,9
R_eFgo3FMbY55zKeN,Poland,0,1,1,0,5,2,0,57,7. Retired,0,7,10
R_eqVDYGblIfTwzMF,Poland,0,1,0,-2,5,0,0,52,1. Paid employee,1,3,10
R_0HtiIDS9MnA1ZLT,Hungary,1,1,1,-2,10,3,0,49,1. Paid employee,1,3,4
R_2gkpnnRgmufY9XD,Hungary,0,1,1,-2,5,0,0,55,6. Chronic illness or permanent disability,0,5,1
R_b7zXPh7NSOLubit,Denmark,0,1,1,0,2,2,0,28,1. Paid employee,1,3,7
R_1TVM8TeLO26DC7P,Sweden,1,1,1,0,2,2,1,46,"4. Unemployed, searching",0,3,5
R_4ZpSJWQGMbAhhfD,Denmark,0,0,1,0,5,1,1,54,2. Self-employed,1,6,1
R_1BODHUua14z0mO1,Sweden,0,0,0,0,5,2,0,56,"4. Unemployed, searching",0,5,1
R_50ljrNe8BMvbOjH,Hungary,0,0,1,-1,5,2,1,25,"4. Unemployed, searching",0,6,5
R_cJiTpJoo5RQl9xb,Norway,1,0,1,-2,7,1,1,68,7. Retired,0,5,8
R_1HrEydySYahRB2J,Sweden,1,0,1,0,5,2,0,45,1. Paid employee,1,5,7
R_1YrtzaCYORCYq2x,United Kingdom,0,0,0,-2,5,1,1,48,6. Chronic illness or permanent disability,0,1,2
R_3h0VZKLqH57Ss0l,Sweden,1,1,0,0,5,2,0,32,1. Paid employee,1,3,8
R_6fA0HgMKMb3cY4d,Poland,1,0,0,0,5,1,0,51,1. Paid employee,1,1,4
R_5gOmo3CFAYZPDeJ,Hungary,0,0,0,1,8,1,1,21,"4. Unemployed, searching",0,4,3
R_bvHYYW9cWqtlyip,Poland,1,0,1,1,7,2,0,65,7. Retired,0,6,3
R_0jFEmrlEioJYgMl,Hungary,1,0,1,1,2,3,0,28,"4. Unemployed, searching",0,6,9
R_8HvjTzEZJaytUbz,France,0,0,0,1,0,2,1,44,1. Paid employee,1,5,9
R_cIRbwMN2VMW6UZf,Poland,0,1,1,-2,5,1,0,41,1. Paid employee,1,7,10
R_1SLXZyPJCHhzyCh,Switzerland,0,1,1,0,7,3,0,28,3. Student,0,7,3
R_9MokAMBrgyA0Vgx,Hungary,0,1,0,-1,5,2,1,35,2. Self-employed,1,4,3
R_1RBUCY1mYBarbcF,Denmark,0,1,0,0,5,3,0,52,1. Paid employee,1,3,9
R_bK7d9TTr0EZmwSN,Sweden,1,1,1,-2,9,2,1,48,1. Paid employee,1,5,9
R_6SsQmpsKgmM7h8F,Poland,0,0,1,-1,5,2,1,58,8. Working at home,0,6,5
R_ex3gmJe0bzc7h9b,Poland,0,0,1,1,5,1,1,58,1. Paid employee,1,5,10
R_7TIymoWKLJghQwZ,Spain,0,0,0,1,1,1,1,45,1. Paid employee,1,2,7
R_6sdtxwB88kcGNff,Hungary,0,1,0,-2,10,2,0,45,"4. Unemployed, searching",0,4,9
R_7UGxmbh351YSttX,Poland,1,0,1,2,5,1,0,56,1. Paid employee,1,4,10
R_6FqQTj8MzGGQLSl,Hungary,1,1,1,1,10,2,0,50,2. Self-employed,1,5,7
R_25Gxti5unoFosqp,Denmark,1,0,0,-2,7,1,0,46,6. Chronic illness or permanent disability,0,6,6
R_a4zBjDRdxpyM38F,Hungary,0,1,1,-1,4,2,0,59,1. Paid employee,1,6,7
R_1zTbdT2J0ggxlvn,Germany,0,0,1,0,5,3,0,39,1. Paid employee,1,3,4
R_bHt6YIrT2GK4WRD,United Kingdom,1,0,0,0,7,2,1,36,1. Paid employee,1,4,8
R_cXWIq1yyrkSRQj3,Hungary,0,0,1,-1,5,2,0,24,3. Student,0,6,4
R_abcOPMdt0iIE3rf,Norway,1,0,0,1,4,1,1,18,3. Student,0,3,7
R_0MtrKhr77ZZrwSV,Poland,1,1,0,-1,6,1,1,36,8. Working at home,0,4,8
R_7VAxSBDJbCYUhvv,France,0,0,1,-2,5,2,1,53,"4. Unemployed, searching",0,3,2
R_b406GnAqyHshW8R,Norway,1,1,0,2,1,2,0,26,1. Paid employee,1,1,2
R_3pDjcEGOb2Scu1L,Hungary,1,1,1,-2,5,3,1,28,1. Paid employee,1,5,6
R_20rkNCjiFjheOpf,Sweden,0,0,1,-2,6,2,1,32,3. Student,0,6,2
R_1CdSs564CYASTkx,France,1,1,0,-2,6,0,0,44,"4. Unemployed, searching",0,2,1
R_5dMgNcCc9xFNIY5,United Kingdom,0,1,0,-2,4,1,1,29,1. Paid employee,1,3,2
R_37zP88tsoMD4BiB,Denmark,1,0,0,0,6,3,0,52,1. Paid employee,1,2,6
R_0TdVEYOV4hOPD3D,Spain,1,1,1,0,2,3,1,51,"4. Unemployed, searching",0,7,1
R_9FWLH5D1ZlescgR,Denmark,1,1,0,-2,3,1,0,50,1. Paid employee,1,2,6
R_3dzEnkwgdbfRqsd,United Kingdom,1,1,0,-2,4,1,1,43,2. Self-employed,1,6,6
R_9XljZtB0zIvZAvb,Sweden,1,1,1,-2,5,1,0,31,2. Self-employed,1,5,7
R_ePX4AIexYU4sfKB,Hungary,1,0,1,1,3,2,0,63,8. Working at home,0,4,9
R_8zRDAUF9PqdrEUZ,Hungary,1,0,1,0,3,1,0,46,1. Paid employee,1,3,3
R_09uHkRw0nG0ih93,Spain,0,0,1,0,5,2,1,63,1. Paid employee,1,6,6
R_79ua2zgYJ79syAl,Hungary,1,0,1,-1,10,1,1,51,2. Self-employed,1,3,8
R_56afHJBO5uXzIDH,Sweden,1,1,1,-2,1,2,0,36,"4. Unemployed, searching",0,4,1
R_ai2FMhDLsRlsgsd,Hungary,1,1,1,-2,5,1,1,63,2. Self-employed,1,5,10
R_8H1Xz0oNAFMoyC9,Hungary,0,1,0,-1,6,3,0,36,1. Paid employee,1,5,10
R_0qhgsvzEiF81zx3,Sweden,0,1,1,0,6,2,1,39,1. Paid employee,1,4,5
R_aahfpeEihniLGUB,Hungary,1,0,1,1,5,1,1,53,6. Chronic illness or permanent disability,0,3,10
R_3fpk7wJdlkJJBOd,France,0,1,1,-2,5,0,1,59,7. Retired,0,2,7
R_d6lG6JCYf2U3LUN,Hungary,1,1,1,0,7,2,1,58,"4. Unemployed, searching",0,4,9
R_0MTznGdGL191ts1,Denmark,1,0,1,1,2,3,0,54,1. Paid employee,1,7,4
R_eYdzYQNPaRTmF6J,Poland,0,1,1,-2,5,1,1,34,"4. Unemployed, searching",0,5,6
R_8eTRtwjl4R3KrhX,Sweden,1,0,1,-2,5,2,1,39,1. Paid employee,1,6,9
R_bBqtsmaSxQXHPuZ,Norway,1,1,0,-1,9,1,0,58,2. Self-employed,1,4,10
R_816iyHHD8JkZ1Wt,Poland,1,1,1,0,5,3,0,57,1. Paid employee,1,7,6
R_0kC9X0ZcAMlvHi5,Hungary,1,1,1,1,6,3,0,62,7. Retired,0,4,9
R_8jiLuJhnpwRdWsd,Poland,0,0,1,1,3,3,0,45,2. Self-employed,1,5,8
R_2oi8qeLIE28WBXn,Poland,1,1,0,0,9,2,0,54,2. Self-employed,1,7,9
R_5tkFDydl3OR7vs9,Sweden,1,1,1,-2,4,3,1,52,6. Chronic illness or permanent disability,0,4,1
R_eUNG9wrTkfpusfj,Greece,0,1,1,-1,4,1,0,24,3. Student,0,7,8
R_ezaF3ZQ1G8zvCn3,Poland,0,1,0,-1,4,2,0,54,1. Paid employee,1,5,6
R_9Hty5IGiD5YTXq5,Sweden,0,0,1,-1,6,2,0,50,1. Paid employee,1,5,8
R_3R8iBb6OIyk1HEh,Sweden,0,0,0,2,5,1,0,36,"5. Unemployed, not searching",0,4,2
R_8ojrL1tbav9lcWx,Hungary,0,0,1,-2,5,1,1,66,7. Retired,0,5,3
R_50dQfkwV94TVfWR,Poland,1,0,0,-1,5,0,0,50,1. Paid employee,1,3,10
R_29bH4gtI6sukDDn,Hungary,1,0,1,-1,5,2,1,32,1. Paid employee,1,5,10
R_1ZJqSzeY0IQTjRX,France,1,1,1,-1,8,2,0,46,1. Paid employee,1,5,8
R_8elKWouvg97Jhbf,Sweden,1,1,1,2,0,2,0,33,3. Student,0,1,4
R_74AaYwaFDNd6Noh,Netherlands,1,1,1,1,7,2,1,21,3. Student,0,4,7
R_4Ueq5Zyncz6lVM9,Denmark,0,0,0,-2,5,0,1,55,6. Chronic illness or permanent disability,0,3,3
R_b2E79Tbxsab2p4F,Denmark,1,1,1,0,4,2,0,53,1. Paid employee,1,7,8
R_4N7Elmm6qKSzVqJ,Switzerland,1,0,1,-1,7,3,1,32,1. Paid employee,1,4,6
R_74kbKaGvokWfmAJ,Poland,1,1,0,1,5,0,0,36,"4. Unemployed, searching",0,5,1
R_7VOuNNy9b4gWwVD,France,0,0,1,-2,8,2,0,38,1. Paid employee,1,5,5
R_ah3i4cyv0A7hIwd,Germany,1,0,1,0,4,1,1,50,1. Paid employee,1,3,7
R_bf65pXemfpiHKOF,Denmark,1,0,1,0,0,2,0,54,7. Retired,0,3,6
R_2ggyx8GY3aaiHFX,France,1,1,0,0,2,2,1,42,"4. Unemployed, searching",0,7,1
R_3XmBoxGPgUDb23b,Poland,1,1,1,-1,7,2,0,37,8. Working at home,0,5,6
R_3gDQa7IAQY04mUt,Poland,1,0,1,0,7,0,1,46,2. Self-employed,1,3,4
R_ctMk179JLl4gzHf,Germany,0,1,0,-2,9,2,0,50,1. Paid employee,1,5,7
R_9BsIxzSCk7uffQ9,Poland,0,1,1,-1,10,2,1,66,7. Retired,0,6,3
R_eWp2uCNNf4cyEuh,Greece,0,1,1,1,4,3,0,23,3. Student,0,6,2
R_2bhMCFPtqr9NWbH,United Kingdom,0,0,1,0,3,1,1,48,1. Paid employee,1,5,10
R_cUuHJ8xDZ7jNYEZ,Germany,0,1,1,0,1,0,1,42,1. Paid employee,1,3,2
R_4OpMkLJ3RJIpxw9,Hungary,0,0,1,-1,5,1,1,64,7. Retired,0,4,1
R_9YUcB58YR8RMRuZ,Hungary,1,1,1,1,7,3,0,42,1. Paid employee,1,3,4
R_4JlCSoyoEVOgue9,Netherlands,1,1,1,1,4,1,1,21,3. Student,0,5,1
R_8jOjqsPy5ApwuLX,Poland,0,0,1,0,5,0,0,38,1. Paid employee,1,3,2
R_b3I1oqd4vRCQm8Z,Greece,0,1,1,2,2,3,1,22,3. Student,0,4,4
R_a4by7FQDDb70ETz,Hungary,0,0,0,-2,6,3,0,56,1. Paid employee,1,6,9
R_d7obJMthRsdkaAl,United Kingdom,1,0,0,0,5,3,1,44,1. Paid employee,1,6,7
R_77ZRIIcA5po5HKt,Hungary,1,0,1,0,5,2,1,48,1. Paid employee,1,5,9
R_bDdPtTcvhyHGUHX,Greece,1,0,1,1,4,1,0,21,3. Student,0,4,2
R_74fFJCYgaQ0OzL7,Poland,1,0,0,-2,2,2,1,43,8. Working at home,0,5,3
R_3P3gWNRmVuhmLZ3,Poland,1,1,0,-2,10,2,0,40,1. Paid employee,1,7,8
R_4VhxfG6TcUDhIlT,Sweden,1,0,0,1,7,2,1,34,1. Paid employee,1,6,10
R_eVu9JteTYQMq8xn,Hungary,0,0,0,0,5,1,0,38,"4. Unemployed, searching",0,3,2
R_0ktCwXZgDLnAwE5,Poland,1,0,0,-1,2,2,0,32,2. Self-employed,1,2,2
R_01aoqPrPcxUtTeJ,Hungary,1,0,1,-1,5,2,1,38,"4. Unemployed, searching",0,4,3
R_cCpAMQhKzgSGky9,Hungary,0,1,1,-1,5,2,1,22,"4. Unemployed, searching",0,4,3
R_7VQgqGHeXLV1f37,Poland,1,1,1,0,7,1,1,38,1. Paid employee,1,7,7
R_4130Y4VFAx6r3H7,Poland,1,1,0,0,3,1,1,60,1. Paid employee,1,7,7
R_2aXr3UToM9xHRFb,Hungary,1,1,1,0,2,3,0,39,1. Paid employee,1,5,8
R_558nLbZuEKPkCgt,Denmark,0,1,1,0,7,0,1,57,7. Retired,0,2,2
R_e3EVuIzlBnpcatD,Hungary,1,1,1,0,7,2,0,51,1. Paid employee,1,3,10
R_b9M4JIxGGVqsBUx,Poland,1,0,0,-2,6,2,0,41,1. Paid employee,1,3,3
R_5hy20Bsa8UzZnQF,Hungary,1,1,1,0,7,2,0,64,7. Retired,0,5,2
R_ezCDtq2z4B0qAIt,Poland,0,0,1,0,6,1,0,23,3. Student,0,4,6
R_51hAjGfKYuX7kTb,Hungary,1,1,1,-1,8,1,1,51,1. Paid employee,1,4,5
R_bwOMEptRtCpK5lr,Hungary,1,1,0,0,6,3,1,56,1. Paid employee,1,4,4
R_b2h9DygomHcKDGJ,Poland,0,1,0,1,7,2,0,43,1. Paid employee,1,3,4
R_bC9GMuUvhyOYhi5,France,1,1,0,0,6,0,0,47,2. Self-employed,1,2,5
R_esKLTsPTpjz8a7X,Hungary,0,1,1,1,3,2,1,28,1. Paid employee,1,6,4
R_aW56sNBw1BYUN49,Denmark,1,1,1,1,1,3,1,34,6. Chronic illness or permanent disability,0,4,2
R_1GMtIrgBaZa8gqp,United Kingdom,0,0,1,-2,5,1,1,35,2. Self-employed,1,2,6
R_3l03LHUULblpGbH,Spain,0,0,0,2,7,2,0,33,1. Paid employee,1,7,4
R_aX0tLlo74dgwuBn,Denmark,1,1,1,1,1,2,0,56,"5. Unemployed, not searching",0,4,1
R_9ztMYoFvr41cRpj,Poland,0,0,0,-2,8,2,0,44,1. Paid employee,1,7,10
R_77LGFnutWyLSFbn,Hungary,1,0,1,0,5,3,1,54,2. Self-employed,1,7,8
R_3DcYmN6VLaVKCQl,Sweden,0,0,0,2,9,1,0,38,8. Working at home,0,NA,1
R_5By5tB6g1yQOoCx,Poland,0,0,1,0,4,2,1,55,2. Self-employed,1,7,10
R_6Lo45kmbwUKiNwh,Denmark,1,1,0,-2,1,2,0,58,1. Paid employee,1,3,5
R_6tJeerQSeDlnpbv,Poland,0,0,1,0,8,1,0,51,1. Paid employee,1,1,3
R_b9PEYLlhHYn0Dzv,Poland,1,1,1,1,5,1,1,60,"4. Unemployed, searching",0,4,1
R_8HylYq6Uk5WMxmd,France,0,1,1,0,3,2,1,69,7. Retired,0,5,8
R_cZLN0lo8ngAhhf7,Denmark,0,1,1,0,7,1,1,55,1. Paid employee,1,6,8
R_1B1H1kVOYpU6zrv,Poland,0,1,0,0,9,2,0,51,1. Paid employee,1,7,4
R_dhQkGVqQnhOseu9,Poland,0,0,0,0,1,2,0,55,1. Paid employee,1,4,5
R_8qdMbjHYMlkE7Nb,Poland,0,1,1,-2,5,2,1,60,2. Self-employed,1,5,3
R_eRQfNZUDC7hUIWV,Poland,0,0,1,1,3,2,0,52,1. Paid employee,1,3,8
R_54QYdug4gbam2Al,Denmark,1,1,1,-2,5,0,0,35,3. Student,0,NA,10
R_eY85MOl0h38MoSh,Hungary,0,0,1,-2,10,3,0,63,2. Self-employed,1,6,10
R_etCk9nNKw6IL8vX,Poland,0,0,1,-1,6,2,0,53,"4. Unemployed, searching",0,2,2
R_3sC2E8v9fkegFDL,Spain,1,1,0,0,4,0,0,22,3. Student,0,5,5
R_ePPW2HJILTGxZJj,Spain,0,0,1,1,8,1,1,31,1. Paid employee,1,6,5
R_1Ysnikq4PVUIk5v,Denmark,0,0,1,1,2,1,1,28,3. Student,0,4,1
R_cMChdeTug87rU3P,Denmark,0,0,1,0,2,2,1,65,"5. Unemployed, not searching",0,3,1
R_9LA9awHPGSDoHAh,Hungary,0,1,0,0,7,3,0,60,"4. Unemployed, searching",0,7,1
R_9n1JGklWHY5UIst,Poland,1,1,0,1,6,2,0,57,2. Self-employed,1,4,5
R_3sZe9zm8mCpB30N,Spain,1,0,0,1,6,2,0,36,1. Paid employee,1,2,1
R_6AshnfrdY1lhpR3,Switzerland,1,1,1,1,2,1,1,19,3. Student,0,5,1
R_09hPHitNb98fUTb,Germany,0,0,0,0,3,1,0,41,1. Paid employee,1,3,7
R_38lwdAelbN4Dp7D,Spain,1,1,1,-1,6,1,0,29,1. Paid employee,1,7,9
R_e9EthlkF03fYnMV,Hungary,0,0,1,0,6,2,1,39,1. Paid employee,1,4,10
R_3C5RVu3wpbUWxGB,Sweden,0,1,0,0,7,3,1,48,2. Self-employed,1,5,1
R_3a7LhAM1169rn1j,Spain,0,0,0,2,8,1,0,26,"4. Unemployed, searching",0,2,2
R_3EgL28vbqCXk7Fb,Spain,0,1,0,1,5,0,1,26,1. Paid employee,1,2,2
R_b8GQeHV8VdA0L7n,Hungary,0,0,1,0,0,2,0,30,"4. Unemployed, searching",0,4,6
R_bsjWaAkDDxLxkFv,Hungary,0,1,1,0,5,1,1,56,8. Working at home,0,3,3
R_cZwpOeCX8B92IOV,Sweden,0,1,1,-2,5,2,1,44,1. Paid employee,1,5,9
R_6mOhUIXAqQHPpJ3,Spain,0,0,1,2,4,2,0,38,"4. Unemployed, searching",0,2,3
R_cUatOdAfM4mBHHn,Spain,1,0,0,1,5,2,0,32,1. Paid employee,1,7,7
R_5sTMcpKuhzGNpBj,Hungary,1,1,1,-2,10,2,0,56,1. Paid employee,1,3,5
R_3F8UFCek98OM365,Hungary,1,0,1,-1,8,2,1,28,1. Paid employee,1,6,10
R_beJPpEgh1Ghmm8Z,Poland,1,1,1,0,8,2,0,59,1. Paid employee,1,5,8
R_9yK7O8qqiTtNZv7,Sweden,1,1,0,2,9,3,0,33,1. Paid employee,1,4,3
R_3DcQk5fOUvGodWB,Poland,1,0,0,1,8,2,1,42,1. Paid employee,1,3,3
R_0qSsvcWPCgHoWzj,Denmark,0,0,1,1,5,1,1,59,1. Paid employee,1,3,3
R_efA3uBM5gvNld4N,Poland,0,1,1,0,10,1,1,64,1. Paid employee,1,7,7
R_0OGFeI4KyXRyE9T,Spain,1,1,0,-1,3,0,1,32,1. Paid employee,1,2,4
R_9SIUTHs2NJyEabj,Hungary,1,1,1,2,5,3,1,37,1. Paid employee,1,3,1
R_eJS3OWBkYbrIO6V,France,0,0,0,0,5,2,0,28,"4. Unemployed, searching",0,7,5
R_ePf4XJIJXLjB87H,Denmark,1,1,0,1,5,1,0,32,"5. Unemployed, not searching",0,2,4
R_5aNLY0X0TPSNAnb,Spain,0,1,1,1,5,1,0,35,1. Paid employee,1,5,6
R_0jKqZ1UpW2Kh6G9,Poland,1,1,0,0,6,2,0,58,2. Self-employed,1,1,8
R_0BSt3l0sTx0nP6Z,Spain,0,0,1,0,3,2,0,28,3. Student,0,2,4
R_4O5IGXA6EUwXCM5,Spain,1,1,1,0,2,2,0,40,1. Paid employee,1,7,6
R_9uc6NsZk9a4jpm5,Spain,0,1,1,2,0,2,0,31,2. Self-employed,1,7,7
R_1Aff0fVHrvlL2Wp,Spain,0,0,1,0,2,1,1,38,1. Paid employee,1,6,4
R_2n2oSrRHAKGaN2l,Spain,0,0,1,0,3,2,0,36,1. Paid employee,1,3,6
R_br9E3BZxVJJ4D89,Poland,1,1,0,-2,5,0,1,31,"4. Unemployed, searching",0,6,3
R_ahjEtFciUWEeLMV,Poland,1,0,1,2,10,1,0,57,2. Self-employed,1,5,5
R_9XdNXSr65uIOVAp,Spain,1,1,0,2,5,0,0,28,1. Paid employee,1,3,4
R_9t51oCDc1NsXg4B,United Kingdom,1,0,1,0,5,3,1,29,2. Self-employed,1,5,1
R_di2fCwngLAvXNWZ,Norway,0,0,1,2,4,2,1,26,3. Student,0,4,8
R_3QclYsd0rE20xZX,Spain,0,0,1,0,7,1,1,33,1. Paid employee,1,6,10
